"dbn","school_name","year","total_enrollment","grade_pk_half_day_full_day","grade_k","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","female_1","female_2","male_1","male_2","asian_1","asian_2","black_1","black_2","hispanic_1","hispanic_2","multiple_race_categories_not_represented_1","multiple_race_categories_not_represented_2","white_1","white_2","students_with_disabilities_1","students_with_disabilities_2","english_language_learners_1","english_language_learners_2","poverty_1","poverty_2","economic_need_index"
"02M255","M.S. 255 Salk School of Science","2016-17","390","0","0","0","0","0","0","0","131","132","127","0","0","0","0","227","58.2","163","41.8","72","18.5","9","2.3","40","10.3","31","7.9","238","61.0","60","15.4","1","0.3","42","10.8","9.9%"
"02M255","M.S. 255 Salk School of Science","2017-18","386","0","0","0","0","0","0","0","130","128","128","0","0","0","0","224","58.0","162","42.0","64","16.6","7","1.8","44","11.4","34","8.8","237","61.4","64","16.6","2","0.5","41","10.6","14.6%"
"02M260","M.S. 260 Clinton School Writers & Artists","2013-14","266","0","0","0","0","0","0","0","98","81","87","0","0","0","0","188","70.7","78","29.3","38","14.3","30","11.3","56","21.1","6","2.3","136","51.1","57","21.4","4","1.5","87","32.7","No Data"
"02M260","M.S. 260 Clinton School Writers & Artists","2014-15","270","0","0","0","0","0","0","0","88","97","85","0","0","0","0","206","76.3","64","23.7","41","15.2","17","6.3","38","14.1","9","3.3","165","61.1","46","17.0","3","1.1","56","20.7","22.3%"
"02M260","M.S. 260 Clinton School Writers & Artists","2015-16","376","0","0","0","0","0","0","0","93","92","98","93","0","0","0","272","72.3","104","27.7","52","13.8","22","5.9","38","10.1","18","4.8","246","65.4","66","17.6","3","0.8","55","14.6","18.9%"
"02M260","M.S. 260 Clinton School Writers & Artists","2016-17","489","0","0","0","0","0","0","0","99","97","94","105","94","0","0","333","68.1","156","31.9","63","12.9","25","5.1","55","11.2","32","6.5","314","64.2","81","16.6","3","0.6","52","10.6","17.9%"
"02M260","M.S. 260 Clinton School Writers & Artists","2017-18","604","0","0","0","0","0","0","0","97","99","97","122","106","83","0","412","68.2","192","31.8","76","12.6","28","4.6","69","11.4","44","7.3","387","64.1","99","16.4","2","0.3","82","13.6","20.1%"
"02M267","East Side Elementary School, PS 267","2013-14","261","33","73","72","58","25","0","0","0","0","0","0","0","0","0","135","51.7","126","48.3","25","9.6","4","1.5","14","5.4","5","1.9","213","81.6","54","20.7","12","4.6","20","7.7","No Data"
"02M267","East Side Elementary School, PS 267","2014-15","320","36","74","71","64","52","23","0","0","0","0","0","0","0","0","163","50.9","157","49.1","29","9.1","5","1.6","20","6.3","8","2.5","258","80.6","56","17.5","7","2.2","24","7.5","5.3%"
"02M267","East Side Elementary School, PS 267","2015-16","365","18","88","61","64","66","48","20","0","0","0","0","0","0","0","187","51.2","178","48.8","39","10.7","6","1.6","27","7.4","8","2.2","285","78.1","68","18.6","16","4.4","25","6.8","3.8%"
"02M267","East Side Elementary School, PS 267","2016-17","401","20","82","73","56","66","58","46","0","0","0","0","0","0","0","204","50.9","197","49.1","42","10.5","5","1.2","35","8.7","6","1.5","313","78.1","75","18.7","16","4.0","24","6.0","3.4%"
"02M267","East Side Elementary School, PS 267","2017-18","398","0","93","78","71","52","54","50","0","0","0","0","0","0","0","202","50.8","196","49.2","48","12.1","2","0.5","45","11.3","7","1.8","296","74.4","60","15.1","21","5.3","41","10.3","7.4%"
"02M276","Battery Park City School","2013-14","875","36","100","125","112","103","85","64","66","92","92","0","0","0","0","420","48.0","455","52.0","199","22.7","39","4.5","110","12.6","51","5.8","476","54.4","119","13.6","31","3.5","103","11.8","No Data"
"02M276","Battery Park City School","2014-15","857","0","100","96","114","107","106","89","94","62","89","0","0","0","0","406","47.4","451","52.6","191","22.3","39","4.6","99","11.6","53","6.2","475","55.4","139","16.2","18","2.1","77","9.0","9.7%"
"02M276","Battery Park City School","2015-16","872","0","100","94","96","113","106","114","93","91","65","0","0","0","0","418","47.9","454","52.1","179","20.5","38","4.4","95","10.9","69","7.9","491","56.3","144","16.5","19","2.2","62","7.1","9.0%"
"02M276","Battery Park City School","2016-17","850","0","100","90","89","92","107","100","98","83","91","0","0","0","0","400","47.1","450","52.9","169","19.9","42","4.9","90","10.6","67","7.9","482","56.7","158","18.6","14","1.6","74","8.7","9.4%"
"02M276","Battery Park City School","2017-18","827","0","95","90","87","90","87","103","99","92","84","0","0","0","0","395","47.8","432","52.2","162","19.6","34","4.1","109","13.2","75","9.1","447","54.1","147","17.8","26","3.1","104","12.6","14.0%"
"02M280","Manhattan Early College School for Advertising","2014-15","97","0","0","0","0","0","0","0","0","0","0","97","0","0","0","47","48.5","50","51.5","7","7.2","31","32.0","42","43.3","1","1.0","16","16.5","22","22.7","1","1.0","72","74.2","55.8%"
"02M280","Manhattan Early College School for Advertising","2015-16","191","0","0","0","0","0","0","0","0","0","0","97","94","0","0","101","52.9","90","47.1","19","9.9","61","31.9","82","42.9","8","4.2","21","11.0","43","22.5","5","2.6","153","80.1","56.6%"
"02M280","Manhattan Early College School for Advertising","2016-17","279","0","0","0","0","0","0","0","0","0","0","106","85","88","0","148","53.0","131","47.0","19","6.8","98","35.1","124","44.4","12","4.3","26","9.3","61","21.9","9","3.2","228","81.7","60.3%"
"02M280","Manhattan Early College School for Advertising","2017-18","367","0","0","0","0","0","0","0","0","0","0","108","98","80","81","207","56.4","160","43.6","23","6.3","127","34.6","173","47.1","15","4.1","29","7.9","79","21.5","14","3.8","294","80.1","66.5%"
"02M281","The River School","2013-14","85","35","50","0","0","0","0","0","0","0","0","0","0","0","0","45","52.9","40","47.1","30","35.3","3","3.5","15","17.6","3","3.5","34","40.0","10","11.8","5","5.9","24","28.2","No Data"
"02M281","The River School","2014-15","104","32","39","33","0","0","0","0","0","0","0","0","0","0","0","45","43.3","59","56.7","42","40.4","8","7.7","13","12.5","1","1.0","40","38.5","16","15.4","19","18.3","34","32.7","17.5%"
"02M281","The River School","2015-16","152","34","62","31","25","0","0","0","0","0","0","0","0","0","0","72","47.4","80","52.6","46","30.3","14","9.2","24","15.8","2","1.3","66","43.4","29","19.1","27","17.8","48","31.6","14.9%"
"02M281","The River School","2016-17","187","34","56","48","24","25","0","0","0","0","0","0","0","0","0","83","44.4","104","55.6","54","28.9","19","10.2","26","13.9","5","2.7","83","44.4","39","20.9","25","13.4","42","22.5","15.1%"
"02M281","The River School","2017-18","272","36","85","54","38","27","32","0","0","0","0","0","0","0","0","135","49.6","137","50.4","89","32.7","23","8.5","35","12.9","7","2.6","118","43.4","40","14.7","50","18.4","75","27.6","18.7%"
"02M282","Urban Assembly Maker Academy","2014-15","103","0","0","0","0","0","0","0","0","0","0","103","0","0","0","44","42.7","59","57.3","11","10.7","25","24.3","47","45.6","10","9.7","10","9.7","6","5.8","4","3.9","84","81.6","61.8%"
"02M282","Urban Assembly Maker Academy","2015-16","199","0","0","0","0","0","0","0","0","0","0","108","91","0","0","65","32.7","134","67.3","20","10.1","49","24.6","100","50.3","11","5.5","19","9.5","25","12.6","7","3.5","153","76.9","64.6%"
"02M282","Urban Assembly Maker Academy","2016-17","290","0","0","0","0","0","0","0","0","0","0","125","82","83","0","86","29.7","203","70.0","34","11.7","76","26.2","135","46.6","16","5.5","29","10.0","39","13.4","10","3.4","223","76.9","61.1%"
"02M282","Urban Assembly Maker Academy","2017-18","386","0","0","0","0","0","0","0","0","0","0","137","99","71","79","113","29.3","273","70.7","40","10.4","101","26.2","180","46.6","25","6.5","40","10.4","65","16.8","18","4.7","287","74.4","68.1%"
"02M288","Food and Finance High School","2013-14","443","0","0","0","0","0","0","0","0","0","0","124","118","100","101","247","55.8","196","44.2","22","5.0","185","41.8","216","48.8","2","0.5","18","4.1","71","16.0","13","2.9","366","82.6","No Data"
"02M288","Food and Finance High School","2014-15","427","0","0","0","0","0","0","0","0","0","0","115","118","105","89","222","52.0","205","48.0","20","4.7","170","39.8","222","52.0","2","0.5","13","3.0","67","15.7","13","3.0","339","79.4","66.9%"
"02M288","Food and Finance High School","2015-16","410","0","0","0","0","0","0","0","0","0","0","117","104","94","95","222","54.1","188","45.9","19","4.6","167","40.7","215","52.4","2","0.5","7","1.7","67","16.3","12","2.9","345","84.1","69.2%"
"02M288","Food and Finance High School","2016-17","400","0","0","0","0","0","0","0","0","0","0","125","104","83","88","214","53.5","186","46.5","20","5.0","155","38.7","208","52.0","10","2.5","7","1.8","74","18.5","21","5.2","318","79.5","68.2%"
"02M288","Food and Finance High School","2017-18","378","0","0","0","0","0","0","0","0","0","0","125","93","82","78","211","55.8","167","44.2","17","4.5","150","39.7","188","49.7","13","3.4","10","2.6","80","21.2","20","5.3","333","88.1","77.9%"
"02M289","I.S. 289","2013-14","293","0","0","0","0","0","0","0","95","101","97","0","0","0","0","162","55.3","131","44.7","102","34.8","29","9.9","44","15.0","4","1.4","114","38.9","49","16.7","2","0.7","114","38.9","No Data"
"02M289","I.S. 289","2014-15","292","0","0","0","0","0","0","0","104","92","96","0","0","0","0","158","54.1","134","45.9","103","35.3","23","7.9","46","15.8","8","2.7","112","38.4","49","16.8","4","1.4","101","34.6","30.0%"
"02M289","I.S. 289","2015-16","289","0","0","0","0","0","0","0","99","100","90","0","0","0","0","158","54.7","131","45.3","111","38.4","24","8.3","37","12.8","7","2.4","110","38.1","57","19.7","3","1.0","121","41.9","39.4%"
"02M289","I.S. 289","2016-17","281","0","0","0","0","0","0","0","95","92","94","0","0","0","0","147","52.3","134","47.7","118","42.0","16","5.7","34","12.1","7","2.5","106","37.7","66","23.5","3","1.1","123","43.8","36.6%"
"02M289","I.S. 289","2017-18","283","0","0","0","0","0","0","0","99","93","91","0","0","0","0","134","47.3","149","52.7","125","44.2","11","3.9","32","11.3","6","2.1","109","38.5","66","23.3","5","1.8","142","50.2","46.0%"
"02M290","P.S. 290 Manhattan New School","2013-14","675","0","105","103","109","112","129","117","0","0","0","0","0","0","0","345","51.1","330","48.9","83","12.3","15","2.2","49","7.3","40","5.9","488","72.3","108","16.0","33","4.9","82","12.1","No Data"
"02M290","P.S. 290 Manhattan New School","2014-15","646","0","112","109","91","94","115","125","0","0","0","0","0","0","0","344","53.3","302","46.7","75","11.6","9","1.4","46","7.1","37","5.7","479","74.1","98","15.2","26","4.0","65","10.1","6.7%"
"02M290","P.S. 290 Manhattan New School","2015-16","627","0","112","115","107","86","93","114","0","0","0","0","0","0","0","329","52.5","298","47.5","68","10.8","9","1.4","54","8.6","41","6.5","455","72.6","86","13.7","19","3.0","63","10.0","6.0%"
"02M290","P.S. 290 Manhattan New School","2016-17","592","0","101","107","102","102","88","92","0","0","0","0","0","0","0","318","53.7","274","46.3","64","10.8","13","2.2","48","8.1","39","6.6","428","72.3","88","14.9","23","3.9","64","10.8","6.0%"
"02M290","P.S. 290 Manhattan New School","2017-18","631","40","114","96","105","94","96","86","0","0","0","0","0","0","0","332","52.6","299","47.4","68","10.8","14","2.2","55","8.7","40","6.3","454","71.9","89","14.1","17","2.7","69","10.9","9.5%"
"02M294","Essex Street Academy","2013-14","349","0","0","0","0","0","0","0","0","0","0","86","98","85","80","176","50.4","173","49.6","19","5.4","113","32.4","177","50.7","15","4.3","25","7.2","81","23.2","13","3.7","256","73.4","No Data"
"02M294","Essex Street Academy","2014-15","358","0","0","0","0","0","0","0","0","0","0","91","89","91","87","182","50.8","176","49.2","21","5.9","138","38.5","148","41.3","9","2.5","42","11.7","93","26.0","15","4.2","246","68.7","63.1%"
"02M294","Essex Street Academy","2015-16","356","0","0","0","0","0","0","0","0","0","0","87","105","83","81","180","50.6","176","49.4","21","5.9","136","38.2","154","43.3","18","5.1","27","7.6","98","27.5","14","3.9","254","71.3","63.9%"
"02M294","Essex Street Academy","2016-17","352","0","0","0","0","0","0","0","0","0","0","89","89","94","80","174","49.4","178","50.6","18","5.1","139","39.5","149","42.3","23","6.5","23","6.5","102","29.0","15","4.3","257","73.0","64.7%"
"02M294","Essex Street Academy","2017-18","340","0","0","0","0","0","0","0","0","0","0","93","86","78","83","188","55.3","152","44.7","21","6.2","130","38.2","139","40.9","30","8.8","20","5.9","89","26.2","12","3.5","234","68.8","71.0%"
"02M296","High School of Hospitality Management","2013-14","431","0","0","0","0","0","0","0","0","0","0","133","113","102","83","298","69.1","133","30.9","24","5.6","99","23.0","294","68.2","5","1.2","9","2.1","81","18.8","27","6.3","397","92.1","No Data"
"02M296","High School of Hospitality Management","2014-15","424","0","0","0","0","0","0","0","0","0","0","137","102","88","97","306","72.2","118","27.8","21","5.0","89","21.0","301","71.0","5","1.2","8","1.9","74","17.5","33","7.8","382","90.1","73.8%"
"02M296","High School of Hospitality Management","2015-16","402","0","0","0","0","0","0","0","0","0","0","131","103","80","88","293","72.9","109","27.1","16","4.0","97","24.1","274","68.2","7","1.7","8","2.0","78","19.4","34","8.5","363","90.3","73.0%"
"02M296","High School of Hospitality Management","2016-17","398","0","0","0","0","0","0","0","0","0","0","123","120","83","72","293","73.6","105","26.4","12","3.0","107","26.9","256","64.3","12","3.0","11","2.8","85","21.4","34","8.5","366","92.0","75.8%"
"02M296","High School of Hospitality Management","2017-18","391","0","0","0","0","0","0","0","0","0","0","141","115","67","68","280","71.6","111","28.4","16","4.1","110","28.1","235","60.1","20","5.1","10","2.6","81","20.7","37","9.5","359","91.8","85.8%"
"02M297","M.S. 297","2017-18","193","0","0","0","0","0","0","0","193","0","0","0","0","0","0","100","51.8","93","48.2","17","8.8","18","9.3","37","19.2","5","2.6","116","60.1","42","21.8","6","3.1","58","30.1","29.0%"
"02M298","Pace High School","2013-14","421","0","0","0","0","0","0","0","0","0","0","114","118","96","93","259","61.5","162","38.5","41","9.7","149","35.4","176","41.8","47","11.2","8","1.9","52","12.4","5","1.2","341","81.0","No Data"
"02M298","Pace High School","2014-15","423","0","0","0","0","0","0","0","0","0","0","116","103","113","91","256","60.5","167","39.5","58","13.7","118","27.9","192","45.4","47","11.1","8","1.9","49","11.6","5","1.2","342","80.9","65.7%"
"02M298","Pace High School","2015-16","478","0","0","0","0","0","0","0","0","0","0","160","114","95","109","286","59.8","192","40.2","47","9.8","152","31.8","245","51.3","27","5.6","7","1.5","76","15.9","8","1.7","383","80.1","67.3%"
"02M298","Pace High School","2016-17","508","0","0","0","0","0","0","0","0","0","0","161","152","103","92","301","59.3","207","40.7","43","8.5","162","31.9","267","52.6","23","4.5","13","2.6","98","19.3","12","2.4","379","74.6","66.3%"
"02M298","Pace High School","2017-18","537","0","0","0","0","0","0","0","0","0","0","155","165","115","102","311","57.9","225","41.9","43","8.0","177","33.0","272","50.7","24","4.5","21","3.9","105","19.6","13","2.4","425","79.1","73.8%"
"02M300","Urban Assembly School of Design and Construction,","2013-14","427","0","0","0","0","0","0","0","0","0","0","111","129","99","88","116","27.2","311","72.8","27","6.3","133","31.1","253","59.3","1","0.2","13","3.0","82","19.2","40","9.4","342","80.1","No Data"
"02M300","Urban Assembly School of Design and Construction,","2014-15","414","0","0","0","0","0","0","0","0","0","0","107","121","94","92","125","30.2","289","69.8","25","6.0","122","29.5","247","59.7","8","1.9","12","2.9","86","20.8","26","6.3","335","80.9","72.1%"
"02M300","Urban Assembly School of Design and Construction,","2015-16","400","0","0","0","0","0","0","0","0","0","0","114","117","83","86","111","27.8","289","72.3","15","3.8","109","27.3","256","64.0","8","2.0","12","3.0","89","22.2","30","7.5","313","78.3","74.0%"
"02M300","Urban Assembly School of Design and Construction,","2016-17","391","0","0","0","0","0","0","0","0","0","0","100","117","83","91","104","26.6","287","73.4","14","3.6","99","25.3","260","66.5","7","1.8","11","2.8","92","23.5","43","11.0","313","80.1","70.8%"
"02M300","Urban Assembly School of Design and Construction,","2017-18","356","0","0","0","0","0","0","0","0","0","0","71","100","97","88","104","29.2","252","70.8","18","5.1","86","24.2","239","67.1","8","2.2","5","1.4","85","23.9","37","10.4","306","86.0","86.4%"
"02M303","Facing History School, The","2013-14","417","0","0","0","0","0","0","0","0","0","0","153","100","87","77","200","48.0","217","52.0","6","1.4","117","28.1","285","68.3","4","1.0","5","1.2","98","23.5","91","21.8","306","73.4","No Data"
"02M303","Facing History School, The","2014-15","406","0","0","0","0","0","0","0","0","0","0","153","109","74","70","191","47.0","215","53.0","7","1.7","111","27.3","275","67.7","5","1.2","8","2.0","102","25.1","79","19.5","301","74.1","81.4%"
"02M303","Facing History School, The","2015-16","409","0","0","0","0","0","0","0","0","0","0","154","113","80","62","209","51.1","200","48.9","8","2.0","114","27.9","270","66.0","6","1.5","11","2.7","99","24.2","74","18.1","291","71.1","79.1%"
"02M303","Facing History School, The","2016-17","431","0","0","0","0","0","0","0","0","0","0","166","115","85","65","210","48.7","221","51.3","7","1.6","111","25.8","297","68.9","9","2.1","7","1.6","100","23.2","71","16.5","305","70.8","79.0%"
